age, education, marital, race, occupation 
<38,  Bachelors, *, *,  Other-service
<28,  HS-grad, *, *,  Handlers-cleaners
<28,  Some-college, *, *,  Sales
>=58,  Bachelors, *, *,  ?
<48,  Some-college, *, *,  Craft-repair
<48,  Some-college, *, *,  Machine-op-inspct
<48,  12th, *, *,  Craft-repair
<38,  Assoc-voc, *, *,  Tech-support
<48,  HS-grad, *, *,  Machine-op-inspct
<58,  Some-college, *, *,  Sales
<48,  Some-college, *, *,  Other-service
<28,  9th, *, *,  Machine-op-inspct
<58,  HS-grad, *, *,  Adm-clerical
<48,  Bachelors, *, *,  Prof-specialty
<48,  HS-grad, *, *,  Sales
<58,  Bachelors, *, *,  Protective-serv
<58,  1st-4th, *, *,  Other-service
<58,  Masters, *, *,  Prof-specialty
<38,  Masters, *, *,  Exec-managerial
<28,  HS-grad, *, *,  Craft-repair
<38,  HS-grad, *, *,  Machine-op-inspct
>=58,  HS-grad, *, *,  ?
<58,  Masters, *, *,  Exec-managerial
<48,  Some-college, *, *,  Craft-repair
>=58,  Bachelors, *, *,  Exec-managerial
>=58,  9th, *, *,  Machine-op-inspct
<38,  Bachelors, *, *,  Exec-managerial
<48,  Bachelors, *, *,  Craft-repair
<58,  9th, *, *,  Craft-repair
>=58,  Some-college, *, *,  Prof-specialty
>=58,  HS-grad, *, *,  Other-service
<28,  11th, *, *,  ?
<38,  Some-college, *, *,  Handlers-cleaners
<28,  Some-college, *, *,  Prof-specialty
>=58,  HS-grad, *, *,  Adm-clerical
>=58,  HS-grad, *, *,  Adm-clerical
<58,  Some-college, *, *,  Adm-clerical
<28,  HS-grad, *, *,  Sales
<38,  Bachelors, *, *,  Craft-repair
<28,  Assoc-voc, *, *,  Prof-specialty
<28,  Bachelors, *, *,  Tech-support
<38,  HS-grad, *, *,  Craft-repair
<38,  HS-grad, *, *,  Other-service
<48,  Some-college, *, *,  Craft-repair
<58,  Doctorate, *, *,  Prof-specialty
<38,  Assoc-acdm, *, *,  Sales
<38,  HS-grad, *, *,  Transport-moving
<38,  11th, *, *,  Transport-moving
<58,  Bachelors, *, *,  Farming-fishing
>=58,  Some-college, *, *,  Protective-serv
<58,  Some-college, *, *,  Adm-clerical
>=58,  Assoc-voc, *, *,  ?
<28,  Assoc-acdm, *, *,  Adm-clerical
<48,  HS-grad, *, *,  Machine-op-inspct
<38,  Assoc-acdm, *, *,  Sales
<38,  Bachelors, *, *,  Prof-specialty
<48,  7th-8th, *, *,  Craft-repair
<28,  HS-grad, *, *,  ?
<28,  11th, *, *,  Handlers-cleaners
<38,  HS-grad, *, *,  Transport-moving
<38,  HS-grad, *, *,  Other-service
<58,  Assoc-acdm, *, *,  Sales
<48,  HS-grad, *, *,  Exec-managerial
<58,  HS-grad, *, *,  Transport-moving
<38,  HS-grad, *, *,  Adm-clerical
<58,  HS-grad, *, *,  Exec-managerial
<48,  Some-college, *, *,  Transport-moving
<28,  Some-college, *, *,  Machine-op-inspct
<28,  HS-grad, *, *,  Adm-clerical
<28,  9th, *, *,  Other-service
<58,  HS-grad, *, *,  Adm-clerical
<28,  Masters, *, *,  Sales
<48,  HS-grad, *, *,  Machine-op-inspct
<28,  Some-college, *, *,  Prof-specialty
>=58,  HS-grad, *, *,  ?
<28,  11th, *, *,  ?
<48,  Some-college, *, *,  Machine-op-inspct
<38,  11th, *, *,  Other-service
<58,  HS-grad, *, *,  Craft-repair
<28,  HS-grad, *, *,  Adm-clerical
>=58,  Doctorate, *, *,  Prof-specialty
<28,  Some-college, *, *,  Machine-op-inspct
<58,  Some-college, *, *,  Adm-clerical
<48,  Bachelors, *, *,  Exec-managerial
<28,  Some-college, *, *,  Handlers-cleaners
<58,  Doctorate, *, *,  Exec-managerial
<28,  HS-grad, *, *,  Craft-repair
<38,  Assoc-acdm, *, *,  Other-service
<38,  Masters, *, *,  Exec-managerial
<28,  Some-college, *, *,  Sales
<48,  Some-college, *, *,  Exec-managerial
<38,  Masters, *, *,  Prof-specialty
<28,  Bachelors, *, *,  Exec-managerial
<48,  HS-grad, *, *,  Craft-repair
<28,  HS-grad, *, *,  Other-service
<58,  Some-college, *, *,  Craft-repair
>=58,  Bachelors, *, *,  Exec-managerial
<38,  Bachelors, *, *,  Handlers-cleaners
<28,  HS-grad, *, *,  Other-service
<38,  Prof-school, *, *,  Prof-specialty
<58,  Bachelors, *, *,  Prof-specialty
<38,  10th, *, *,  Machine-op-inspct
<48,  HS-grad, *, *,  Other-service
<48,  Some-college, *, *,  Sales
<48,  Bachelors, *, *,  Prof-specialty
<28,  Bachelors, *, *,  Prof-specialty
<38,  Masters, *, *,  Sales
<38,  5th-6th, *, *,  Machine-op-inspct
<48,  Masters, *, *,  Prof-specialty
<28,  11th, *, *,  Sales
<58,  Masters, *, *,  Tech-support
<28,  Assoc-voc, *, *,  Adm-clerical
<38,  Masters, *, *,  Exec-managerial
<28,  9th, *, *,  Farming-fishing
<48,  Bachelors, *, *,  Prof-specialty
<28,  10th, *, *,  ?
<48,  HS-grad, *, *,  Craft-repair
<58,  Bachelors, *, *,  Prof-specialty
<28,  HS-grad, *, *,  Craft-repair
<28,  HS-grad, *, *,  Adm-clerical
<48,  Some-college, *, *,  Machine-op-inspct
>=58,  HS-grad, *, *,  Transport-moving
<28,  11th, *, *,  Machine-op-inspct
<28,  HS-grad, *, *,  Other-service
<58,  HS-grad, *, *,  Transport-moving
<58,  Some-college, *, *,  Adm-clerical
<28,  HS-grad, *, *,  Craft-repair
<48,  Bachelors, *, *,  Tech-support
<38,  5th-6th, *, *,  Other-service
<28,  Assoc-voc, *, *,  Tech-support
<28,  Bachelors, *, *,  Prof-specialty
<38,  HS-grad, *, *,  Craft-repair
<28,  Some-college, *, *,  Prof-specialty
<38,  Prof-school, *, *,  Prof-specialty
<48,  HS-grad, *, *,  Exec-managerial
<48,  HS-grad, *, *,  Machine-op-inspct
<58,  HS-grad, *, *,  Transport-moving
>=58,  Some-college, *, *,  Protective-serv
<28,  11th, *, *,  Sales
<28,  Some-college, *, *,  Craft-repair
<58,  HS-grad, *, *,  Protective-serv
<58,  HS-grad, *, *,  Exec-managerial
<48,  HS-grad, *, *,  Craft-repair
>=58,  Some-college, *, *,  Prof-specialty
<38,  HS-grad, *, *,  Other-service
<38,  9th, *, *,  Machine-op-inspct
<48,  HS-grad, *, *,  Adm-clerical
<58,  Masters, *, *,  Prof-specialty
<58,  Bachelors, *, *,  Farming-fishing
<48,  HS-grad, *, *,  Protective-serv
<38,  HS-grad, *, *,  Craft-repair
<48,  Some-college, *, *,  Exec-managerial
<48,  Masters, *, *,  Exec-managerial
<38,  Bachelors, *, *,  Sales
<58,  HS-grad, *, *,  Transport-moving
>=58,  Some-college, *, *,  Craft-repair
<28,  HS-grad, *, *,  Adm-clerical
<48,  Masters, *, *,  Exec-managerial
<28,  HS-grad, *, *,  Farming-fishing
<48,  Bachelors, *, *,  Exec-managerial
<38,  HS-grad, *, *,  Craft-repair
<58,  11th, *, *,  Transport-moving
<48,  Assoc-voc, *, *,  Sales
<28,  Some-college, *, *,  Adm-clerical
<28,  Some-college, *, *,  Farming-fishing
<48,  Some-college, *, *,  Transport-moving
<28,  HS-grad, *, *,  Craft-repair
<38,  HS-grad, *, *,  Adm-clerical
<28,  Some-college, *, *,  Machine-op-inspct
<48,  HS-grad, *, *,  Craft-repair
<58,  HS-grad, *, *,  Protective-serv
<38,  HS-grad, *, *,  Machine-op-inspct
<38,  Assoc-voc, *, *,  Prof-specialty
<58,  Masters, *, *,  Exec-managerial
>=58,  Assoc-voc, *, *,  Exec-managerial
<38,  Some-college, *, *,  Machine-op-inspct
<48,  Assoc-acdm, *, *,  Protective-serv
<38,  Assoc-voc, *, *,  Tech-support
<48,  HS-grad, *, *,  Craft-repair
<28,  HS-grad, *, *,  ?
<48,  Bachelors, *, *,  Exec-managerial
<38,  HS-grad, *, *,  Craft-repair
<58,  Assoc-acdm, *, *,  Transport-moving
<58,  Bachelors, *, *,  Exec-managerial
<38,  Bachelors, *, *,  Machine-op-inspct
<58,  Some-college, *, *,  Tech-support
<38,  Assoc-voc, *, *,  Sales
<48,  HS-grad, *, *,  Machine-op-inspct
<28,  10th, *, *,  Other-service
>=58,  9th, *, *,  ?
<38,  Bachelors, *, *,  Exec-managerial
<38,  Masters, *, *,  ?
<38,  Some-college, *, *,  Machine-op-inspct
<28,  HS-grad, *, *,  Handlers-cleaners
<38,  HS-grad, *, *,  Exec-managerial
<28,  Some-college, *, *,  Sales
<38,  Some-college, *, *,  Transport-moving
<38,  Some-college, *, *,  Adm-clerical
<38,  Bachelors, *, *,  Exec-managerial
<38,  Assoc-acdm, *, *,  Sales
<48,  Bachelors, *, *,  Sales
<38,  Doctorate, *, *,  Prof-specialty
<38,  HS-grad, *, *,  Farming-fishing
<28,  HS-grad, *, *,  Machine-op-inspct
<38,  Assoc-voc, *, *,  Adm-clerical
>=58,  10th, *, *,  Machine-op-inspct
>=58,  Bachelors, *, *,  Prof-specialty
<28,  HS-grad, *, *,  Machine-op-inspct
<28,  HS-grad, *, *,  Machine-op-inspct
<28,  HS-grad, *, *,  Prof-specialty
<28,  Bachelors, *, *,  Adm-clerical
<48,  Assoc-voc, *, *,  Tech-support
<38,  HS-grad, *, *,  Craft-repair
<38,  Prof-school, *, *,  Prof-specialty
<28,  HS-grad, *, *,  Other-service
<38,  Bachelors, *, *,  Exec-managerial
<28,  HS-grad, *, *,  Adm-clerical
>=58,  HS-grad, *, *,  Other-service
<48,  HS-grad, *, *,  Adm-clerical
<38,  Some-college, *, *,  Adm-clerical
<58,  HS-grad, *, *,  Craft-repair
<28,  Some-college, *, *,  Other-service
<28,  HS-grad, *, *,  Sales
<58,  9th, *, *,  Adm-clerical
<28,  Some-college, *, *,  Adm-clerical
<38,  Bachelors, *, *,  Prof-specialty
<58,  Bachelors, *, *,  Prof-specialty
<48,  Assoc-acdm, *, *,  Sales
<38,  HS-grad, *, *,  Machine-op-inspct
<28,  11th, *, *,  ?
<48,  Some-college, *, *,  Exec-managerial
<38,  Some-college, *, *,  Exec-managerial
<38,  Bachelors, *, *,  Prof-specialty
<38,  12th, *, *,  Other-service
<58,  HS-grad, *, *,  Machine-op-inspct
<48,  Assoc-voc, *, *,  Exec-managerial
>=58,  10th, *, *,  ?
>=58,  HS-grad, *, *,  Exec-managerial
<28,  11th, *, *,  Transport-moving
<28,  HS-grad, *, *,  Machine-op-inspct
<48,  HS-grad, *, *,  Craft-repair
<28,  HS-grad, *, *,  ?
>=58,  Some-college, *, *,  Prof-specialty
<28,  Bachelors, *, *,  Exec-managerial
<58,  9th, *, *,  Other-service
<28,  HS-grad, *, *,  Adm-clerical
<48,  Some-college, *, *,  Exec-managerial
<38,  HS-grad, *, *,  Machine-op-inspct
<48,  HS-grad, *, *,  Priv-house-serv
<38,  HS-grad, *, *,  ?
<58,  Prof-school, *, *,  Prof-specialty
<58,  HS-grad, *, *,  Exec-managerial
<58,  Bachelors, *, *,  Prof-specialty
<48,  Some-college, *, *,  Craft-repair
<48,  Bachelors, *, *,  Exec-managerial
<58,  HS-grad, *, *,  Machine-op-inspct
<28,  HS-grad, *, *,  Other-service
<48,  HS-grad, *, *,  Farming-fishing
>=58,  HS-grad, *, *,  Transport-moving
>=58,  Prof-school, *, *,  Prof-specialty
<38,  Bachelors, *, *,  Prof-specialty
>=58,  HS-grad, *, *,  Adm-clerical
>=58,  Doctorate, *, *,  Prof-specialty
<58,  7th-8th, *, *,  Other-service
<28,  Assoc-acdm, *, *,  ?
<38,  HS-grad, *, *,  Adm-clerical
<38,  10th, *, *,  Other-service
<28,  Some-college, *, *,  Adm-clerical
<58,  HS-grad, *, *,  Adm-clerical
<28,  Bachelors, *, *,  Prof-specialty
<48,  HS-grad, *, *,  Farming-fishing
<38,  Some-college, *, *,  Other-service
<48,  HS-grad, *, *,  Sales
<28,  Bachelors, *, *,  Sales
<38,  HS-grad, *, *,  Craft-repair
<28,  Some-college, *, *,  Protective-serv
<28,  Some-college, *, *,  Adm-clerical
<28,  Some-college, *, *,  Exec-managerial
<48,  HS-grad, *, *,  Craft-repair
<58,  Some-college, *, *,  Exec-managerial
<48,  Bachelors, *, *,  Tech-support
>=58,  Some-college, *, *,  Adm-clerical
<58,  Bachelors, *, *,  Exec-managerial
<28,  11th, *, *,  Other-service
<28,  Some-college, *, *,  Sales
<28,  HS-grad, *, *,  Exec-managerial
<58,  Bachelors, *, *,  Sales
<28,  HS-grad, *, *,  Craft-repair
<28,  HS-grad, *, *,  ?
<48,  Some-college, *, *,  Sales
<28,  Bachelors, *, *,  Exec-managerial
<28,  HS-grad, *, *,  Handlers-cleaners
<28,  11th, *, *,  Other-service
<48,  Some-college, *, *,  Prof-specialty
<48,  HS-grad, *, *,  Exec-managerial
<28,  Bachelors, *, *,  Sales
<48,  Some-college, *, *,  Other-service
<58,  HS-grad, *, *,  ?
<28,  HS-grad, *, *,  Craft-repair
<38,  HS-grad, *, *,  Other-service
>=58,  Some-college, *, *,  Prof-specialty
<28,  Some-college, *, *,  Exec-managerial
<38,  Some-college, *, *,  Exec-managerial
<48,  HS-grad, *, *,  Exec-managerial
<38,  HS-grad, *, *,  Transport-moving
<58,  10th, *, *,  Craft-repair
<58,  Some-college, *, *,  Exec-managerial
<28,  10th, *, *,  ?
>=58,  Bachelors, *, *,  Craft-repair
<28,  Some-college, *, *,  Exec-managerial
<58,  HS-grad, *, *,  Sales
<58,  Masters, *, *,  Sales
<38,  5th-6th, *, *,  ?
<58,  12th, *, *,  Handlers-cleaners
<58,  HS-grad, *, *,  Machine-op-inspct
<48,  Bachelors, *, *,  Prof-specialty
<48,  Masters, *, *,  Exec-managerial
<38,  Bachelors, *, *,  Other-service
<48,  Prof-school, *, *,  Exec-managerial
<28,  Some-college, *, *,  Sales
<48,  HS-grad, *, *,  Other-service
<48,  Masters, *, *,  Sales
<38,  9th, *, *,  Farming-fishing
<48,  Bachelors, *, *,  Prof-specialty
<48,  5th-6th, *, *,  Transport-moving
<58,  HS-grad, *, *,  Craft-repair
<58,  Bachelors, *, *,  Sales
<38,  Bachelors, *, *,  Tech-support
<28,  Bachelors, *, *,  Adm-clerical
<38,  Some-college, *, *,  Other-service
<48,  HS-grad, *, *,  Sales
<38,  Some-college, *, *,  Protective-serv
>=58,  11th, *, *,  Other-service
<38,  HS-grad, *, *,  Farming-fishing
<38,  HS-grad, *, *,  Tech-support
<48,  HS-grad, *, *,  Craft-repair
<58,  Some-college, *, *,  Exec-managerial
<38,  HS-grad, *, *,  Adm-clerical
<48,  7th-8th, *, *,  Transport-moving
>=58,  1st-4th, *, *,  Transport-moving
<48,  Some-college, *, *,  Sales
>=58,  Prof-school, *, *,  Prof-specialty
<48,  Bachelors, *, *,  Prof-specialty
<38,  11th, *, *,  Craft-repair
>=58,  Bachelors, *, *,  ?
<48,  11th, *, *,  ?
<38,  Bachelors, *, *,  Exec-managerial
<28,  Some-college, *, *,  Adm-clerical
<38,  Assoc-acdm, *, *,  Other-service
<38,  Assoc-voc, *, *,  ?
<58,  Some-college, *, *,  Adm-clerical
<48,  Assoc-acdm, *, *,  Prof-specialty
<58,  HS-grad, *, *,  Tech-support
>=58,  HS-grad, *, *,  Craft-repair
<38,  Masters, *, *,  Prof-specialty
<38,  Bachelors, *, *,  Exec-managerial
<48,  Masters, *, *,  Prof-specialty
<58,  Some-college, *, *,  Tech-support
<58,  9th, *, *,  Machine-op-inspct
<38,  Masters, *, *,  Tech-support
<58,  Masters, *, *,  Exec-managerial
>=58,  HS-grad, *, *,  ?
<38,  Assoc-acdm, *, *,  Machine-op-inspct
>=58,  HS-grad, *, *,  ?
<38,  HS-grad, *, *,  Exec-managerial
>=58,  Bachelors, *, *,  Other-service
<38,  Assoc-acdm, *, *,  Exec-managerial
<38,  Bachelors, *, *,  Prof-specialty
<48,  Bachelors, *, *,  Sales
<58,  Bachelors, *, *,  Exec-managerial
<48,  10th, *, *,  Machine-op-inspct
<38,  HS-grad, *, *,  Machine-op-inspct
<28,  HS-grad, *, *,  Adm-clerical
<38,  Bachelors, *, *,  Prof-specialty
>=58,  HS-grad, *, *,  Sales
<38,  Assoc-acdm, *, *,  Prof-specialty
<28,  HS-grad, *, *,  Sales
>=58,  Some-college, *, *,  Tech-support
<28,  Assoc-voc, *, *,  Adm-clerical
<58,  Some-college, *, *,  Craft-repair
<38,  Bachelors, *, *,  Exec-managerial
<38,  HS-grad, *, *,  ?
<48,  Some-college, *, *,  Priv-house-serv
<38,  Prof-school, *, *,  Prof-specialty
<58,  Bachelors, *, *,  Sales
<48,  Some-college, *, *,  Other-service
<48,  HS-grad, *, *,  Exec-managerial
<58,  HS-grad, *, *,  Sales
<38,  Some-college, *, *,  Exec-managerial
<38,  Bachelors, *, *,  Other-service
>=58,  HS-grad, *, *,  Craft-repair
>=58,  Prof-school, *, *,  Prof-specialty
>=58,  Bachelors, *, *,  Exec-managerial
<38,  10th, *, *,  Craft-repair
<38,  Bachelors, *, *,  Sales
<28,  Bachelors, *, *,  Machine-op-inspct
<48,  HS-grad, *, *,  Exec-managerial
>=58,  Assoc-voc, *, *,  Craft-repair
>=58,  Masters, *, *,  Prof-specialty
<28,  Some-college, *, *,  Craft-repair
<48,  HS-grad, *, *,  Craft-repair
<58,  Some-college, *, *,  Craft-repair
<48,  Some-college, *, *,  Craft-repair
<48,  Prof-school, *, *,  Exec-managerial
<28,  Some-college, *, *,  Adm-clerical
<28,  HS-grad, *, *,  Handlers-cleaners
>=58,  Prof-school, *, *,  Farming-fishing
<38,  HS-grad, *, *,  Machine-op-inspct
>=58,  Some-college, *, *,  ?
<38,  Masters, *, *,  Exec-managerial
<38,  Some-college, *, *,  Handlers-cleaners
<38,  HS-grad, *, *,  Craft-repair
<48,  Assoc-voc, *, *,  Craft-repair
<28,  Some-college, *, *,  Sales
<38,  Assoc-voc, *, *,  Adm-clerical
>=58,  Some-college, *, *,  Transport-moving
<48,  Bachelors, *, *,  Craft-repair
<58,  HS-grad, *, *,  Prof-specialty
<38,  HS-grad, *, *,  Adm-clerical
<58,  Bachelors, *, *,  Exec-managerial
<48,  Assoc-voc, *, *,  Sales
<38,  Bachelors, *, *,  Sales
<38,  HS-grad, *, *,  Other-service
<48,  Some-college, *, *,  Adm-clerical
<28,  Bachelors, *, *,  Protective-serv
<58,  Some-college, *, *,  Exec-managerial
<58,  Bachelors, *, *,  Farming-fishing
>=58,  HS-grad, *, *,  Other-service
<38,  Some-college, *, *,  Other-service
<48,  Prof-school, *, *,  Prof-specialty
<38,  HS-grad, *, *,  Sales
<48,  Bachelors, *, *,  Prof-specialty
>=58,  HS-grad, *, *,  Priv-house-serv
>=58,  Masters, *, *,  Adm-clerical
<38,  Bachelors, *, *,  Exec-managerial
<38,  Bachelors, *, *,  Craft-repair
<48,  HS-grad, *, *,  Machine-op-inspct
>=58,  HS-grad, *, *,  Craft-repair
<28,  Bachelors, *, *,  Tech-support
<38,  Assoc-voc, *, *,  ?
<48,  Some-college, *, *,  Adm-clerical
<28,  HS-grad, *, *,  Handlers-cleaners
<58,  HS-grad, *, *,  Exec-managerial
<48,  Bachelors, *, *,  Prof-specialty
<48,  Masters, *, *,  Prof-specialty
<28,  Some-college, *, *,  Sales
<58,  HS-grad, *, *,  Craft-repair
<28,  HS-grad, *, *,  Farming-fishing
<48,  Some-college, *, *,  Adm-clerical
>=58,  HS-grad, *, *,  Other-service
<28,  Some-college, *, *,  ?
<58,  HS-grad, *, *,  Machine-op-inspct
<38,  HS-grad, *, *,  Craft-repair
<48,  Assoc-acdm, *, *,  Craft-repair
<48,  Assoc-voc, *, *,  Exec-managerial
<58,  HS-grad, *, *,  Other-service
<58,  Masters, *, *,  Prof-specialty
<48,  Bachelors, *, *,  Sales
>=58,  HS-grad, *, *,  Farming-fishing
<38,  Some-college, *, *,  Other-service
<28,  HS-grad, *, *,  Handlers-cleaners
<28,  11th, *, *,  ?
<38,  HS-grad, *, *,  Machine-op-inspct
<38,  Masters, *, *,  Prof-specialty
<58,  HS-grad, *, *,  Craft-repair
<38,  HS-grad, *, *,  Other-service
<38,  Some-college, *, *,  Exec-managerial
<28,  HS-grad, *, *,  Sales
<48,  10th, *, *,  Machine-op-inspct
<28,  Bachelors, *, *,  Exec-managerial
<28,  Some-college, *, *,  Craft-repair
<58,  Masters, *, *,  Sales
<38,  HS-grad, *, *,  Craft-repair
<58,  Doctorate, *, *,  Prof-specialty
<48,  HS-grad, *, *,  Exec-managerial
<38,  11th, *, *,  Craft-repair
<28,  HS-grad, *, *,  Craft-repair
<28,  Bachelors, *, *,  Adm-clerical
<38,  Bachelors, *, *,  Exec-managerial
<48,  Assoc-acdm, *, *,  Other-service
<48,  HS-grad, *, *,  Craft-repair
<48,  Some-college, *, *,  Sales
<38,  HS-grad, *, *,  Machine-op-inspct
>=58,  HS-grad, *, *,  Exec-managerial
<58,  HS-grad, *, *,  Other-service
<48,  HS-grad, *, *,  Craft-repair
<48,  HS-grad, *, *,  Prof-specialty
<58,  HS-grad, *, *,  Craft-repair
<38,  HS-grad, *, *,  Machine-op-inspct
<48,  HS-grad, *, *,  Sales
<28,  HS-grad, *, *,  Transport-moving
<38,  Assoc-acdm, *, *,  Exec-managerial
<48,  Doctorate, *, *,  Prof-specialty
<28,  Some-college, *, *,  Handlers-cleaners
<38,  Bachelors, *, *,  Sales
<48,  Masters, *, *,  Prof-specialty
<48,  HS-grad, *, *,  Sales
<48,  Some-college, *, *,  Other-service
<28,  Bachelors, *, *,  Prof-specialty
<58,  Some-college, *, *,  Handlers-cleaners
<48,  HS-grad, *, *,  Craft-repair
<38,  Masters, *, *,  Transport-moving
<38,  HS-grad, *, *,  Sales
<38,  Bachelors, *, *,  Exec-managerial
<48,  Masters, *, *,  Prof-specialty
<48,  HS-grad, *, *,  Other-service
<58,  Assoc-acdm, *, *,  Other-service
<28,  HS-grad, *, *,  Other-service
<28,  Some-college, *, *,  ?
<48,  Assoc-voc, *, *,  Prof-specialty
<58,  Doctorate, *, *,  Exec-managerial
<38,  Bachelors, *, *,  Sales
<38,  Assoc-voc, *, *,  Craft-repair
<58,  HS-grad, *, *,  Adm-clerical
<58,  Bachelors, *, *,  Prof-specialty
<48,  HS-grad, *, *,  Transport-moving
<28,  Some-college, *, *,  Adm-clerical
<48,  Assoc-voc, *, *,  Craft-repair
<48,  HS-grad, *, *,  Exec-managerial
<48,  HS-grad, *, *,  Transport-moving
>=58,  11th, *, *,  Craft-repair
<28,  HS-grad, *, *,  Transport-moving
>=58,  Masters, *, *,  Prof-specialty
<28,  Bachelors, *, *,  Sales
<48,  Assoc-voc, *, *,  Machine-op-inspct
<58,  Masters, *, *,  Exec-managerial
<38,  HS-grad, *, *,  Handlers-cleaners
<38,  HS-grad, *, *,  Adm-clerical
<28,  HS-grad, *, *,  Craft-repair
<38,  9th, *, *,  Adm-clerical
<38,  Some-college, *, *,  Prof-specialty
<48,  11th, *, *,  Handlers-cleaners
<38,  Bachelors, *, *,  Sales
<58,  Bachelors, *, *,  Prof-specialty
<48,  Masters, *, *,  Prof-specialty
<48,  HS-grad, *, *,  Exec-managerial
<28,  9th, *, *,  Other-service
<28,  7th-8th, *, *,  Craft-repair
>=58,  HS-grad, *, *,  ?
<48,  Some-college, *, *,  Adm-clerical
<58,  Bachelors, *, *,  Sales
<48,  Bachelors, *, *,  Prof-specialty
<58,  HS-grad, *, *,  Craft-repair
<28,  11th, *, *,  ?
<58,  HS-grad, *, *,  Exec-managerial
<38,  Assoc-acdm, *, *,  Craft-repair
<38,  10th, *, *,  Craft-repair
<28,  Some-college, *, *,  ?
<48,  Doctorate, *, *,  Prof-specialty
<28,  Some-college, *, *,  Adm-clerical
<48,  Prof-school, *, *,  Prof-specialty
<38,  HS-grad, *, *,  Farming-fishing
<48,  HS-grad, *, *,  Transport-moving
>=58,  7th-8th, *, *,  Craft-repair
<48,  Bachelors, *, *,  Craft-repair
<48,  Masters, *, *,  Exec-managerial
<48,  Assoc-voc, *, *,  Tech-support
<38,  Bachelors, *, *,  Exec-managerial
<38,  HS-grad, *, *,  Other-service
<28,  Some-college, *, *,  Adm-clerical
<58,  HS-grad, *, *,  Farming-fishing
<28,  HS-grad, *, *,  Other-service
<28,  9th, *, *,  Other-service
<48,  HS-grad, *, *,  Craft-repair
<28,  Some-college, *, *,  Adm-clerical
<48,  HS-grad, *, *,  Machine-op-inspct
<38,  Assoc-voc, *, *,  Craft-repair
<48,  Some-college, *, *,  Exec-managerial
<28,  Assoc-acdm, *, *,  Sales
<48,  HS-grad, *, *,  Exec-managerial
<58,  HS-grad, *, *,  Adm-clerical
<48,  Assoc-acdm, *, *,  Prof-specialty
<28,  HS-grad, *, *,  Craft-repair
<38,  HS-grad, *, *,  Adm-clerical
>=58,  HS-grad, *, *,  Sales
<48,  HS-grad, *, *,  Craft-repair
<28,  HS-grad, *, *,  Other-service
<48,  Bachelors, *, *,  Prof-specialty
